Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_17937,35,Suburban,Low,813,4599.826341138054,72598.35597651475,1249.6954254915854,3739658.815345238,260,33,214,27,5036.220997773724,Daily,Wallet Balance,11,61.71104960669227,6,531629.2651047531
cust_17938,40,Rural,Low,209,19293.96445067433,84402.02988822116,4510.128907620557,4032438.570190936,145,329,1873,1,8731.677008213155,Daily,Wallet Balance,16,79.21455172406168,4,331884.4939732898
cust_17939,32,Rural,Low,678,6220.844597149635,17941.202473591962,4281.357013683735,4217732.636867452,309,104,3671,25,2026.32902358288,Daily,Wallet Balance,3,80.88331189759283,5,580744.6754031193
cust_17940,50,Urban,Low,719,15759.48070040709,71040.27598086902,4001.2556671562775,11331066.623592695,346,14,2892,45,8789.720718338922,Weekly,Credit Card,15,95.8511875762892,2,1531438.6811571757
cust_17941,38,Rural,Low,669,4083.8120927863065,78745.66912542669,6532.044122227019,2732070.29007404,283,15,1287,41,5618.515911978348,Daily,Debit Card,15,67.44920942425605,5,139253.86106051033
cust_17942,74,Suburban,Low,676,18560.314112708653,98538.29739395589,6500.380050954457,12546772.34019105,145,38,4310,47,1794.7558461970648,Monthly,Wallet Balance,16,96.88204719495432,9,1221567.7067487985
cust_17943,56,Suburban,Low,321,9129.06065647204,76018.10384486821,4092.125831401915,2930428.4707275247,144,188,4904,5,5020.153079402402,Daily,UPI,0,23.34243133725192,6,241389.766404218
cust_17944,40,Rural,Low,469,13704.415585907049,95416.55584211327,5223.239892217858,6427370.909790406,171,8,3815,28,3893.323278218527,Daily,Credit Card,18,24.18344532915541,2,772607.9498514463
cust_17945,44,Suburban,High,899,17153.644604105706,85724.68904439111,5673.616837951899,15421126.49909103,319,77,3182,38,7135.872484532457,Daily,Wallet Balance,2,56.53211013378271,4,868230.2363758164
cust_17946,62,Suburban,Low,538,6365.343806352475,88189.72478038022,947.002608618055,3424554.967817632,267,31,3874,1,5864.218066525712,Daily,Wallet Balance,5,83.67575068010562,10,271343.5339761983
cust_17947,61,Suburban,Middle,225,8390.924237747658,92107.48755964424,5945.687928594178,1887957.953493223,305,116,1033,0,5982.059841009063,Daily,Debit Card,18,86.9950263078644,8,108995.01731005982
cust_17948,35,Urban,Low,280,6954.3949451463,55460.10037542636,234.80942546065987,1947230.584640964,348,7,2539,12,5479.496993931414,Monthly,Debit Card,4,50.28722622614566,1,159376.06384159898
cust_17949,41,Urban,Low,845,6374.539766637488,72546.89026558492,213.8420929297303,5386486.102808678,107,66,1351,23,7364.12116145314,Weekly,Debit Card,19,96.99245988998308,5,495586.2708034853
cust_17950,68,Suburban,Low,367,10695.727546133578,16776.10437807647,2310.093974240888,3925332.009431023,64,75,1195,19,2222.177260328139,Monthly,Credit Card,10,93.83880859196076,2,314853.3861901083
cust_17951,64,Urban,Middle,811,11388.154880457912,38862.58220935032,5592.211642814282,9235793.608051367,92,1,2699,35,6154.818433910094,Daily,Credit Card,17,44.31724870907485,8,1082974.0313778785
cust_17952,57,Urban,Middle,516,2459.632348610408,88543.43000409115,6465.612549790158,1269170.2918829704,205,121,3769,34,2478.1048378041605,Monthly,Wallet Balance,5,55.6408084262389,4,141531.0432841321
cust_17953,68,Urban,Low,489,13792.56434836657,97879.76604400353,2914.658678738741,6744563.966351253,202,187,981,35,674.1389616236381,Daily,Credit Card,17,52.3729970992444,2,638934.215669492
cust_17954,59,Suburban,Low,105,8980.024928177663,15608.600703465114,4490.870678964327,942902.6174586548,244,58,3309,26,7353.256061019569,Daily,UPI,18,97.2752819274328,5,62676.39100275373
cust_17955,24,Urban,Middle,380,17901.05746216029,60682.23724752436,3413.4331076217945,6802401.83562091,243,49,495,44,2479.440274544784,Daily,Wallet Balance,16,82.35597638347039,7,542368.2677117487
cust_17956,67,Rural,Low,322,17824.925920893602,74786.80977333155,2101.8853283931785,5739626.14652774,60,57,1537,22,716.0150757845507,Monthly,Credit Card,5,56.68841560733714,2,288307.819904309
cust_17957,65,Urban,Middle,751,14681.762884115116,54027.56597166197,6100.803027117567,11026003.925970452,58,118,4805,46,1966.5961996867609,Monthly,Credit Card,5,12.382681349657751,1,1175949.4136008916
cust_17958,37,Suburban,Low,70,17221.880572098155,27131.39404494064,4191.18267909864,1205531.6400468708,310,35,3368,9,9928.969067882534,Weekly,UPI,19,13.071635486699108,6,105896.44487066186
cust_17959,44,Suburban,Middle,214,18527.76765049389,8963.307281156485,4887.6707953853365,3964942.2772056926,253,14,887,48,8363.494730539418,Daily,Debit Card,17,31.579338099301456,1,423148.4749692128
cust_17960,23,Suburban,Low,541,11969.2485358127,95392.24877473128,4396.79100394536,6475363.457874672,252,74,2368,14,5662.569877135674,Monthly,Wallet Balance,13,74.18171839558558,9,639332.514148657
cust_17961,44,Urban,Low,932,19466.220824214062,27498.790799334573,771.3910716034098,18142517.80816751,291,39,3433,14,3400.1391078041897,Weekly,Credit Card,5,36.31896250200461,4,1679874.8604231854
cust_17962,26,Rural,Middle,467,19152.578366408445,33415.0164692352,5840.975795735431,8944254.097112743,66,42,786,8,3414.083089254404,Daily,Debit Card,4,13.24046933962216,5,1103424.8942246346
cust_17963,70,Rural,Low,846,3087.770626478932,66064.59491535275,461.7633383766885,2612253.9500011764,174,77,741,12,3573.2461130684,Monthly,UPI,3,72.00414778879423,5,275146.04578371206
cust_17964,62,Rural,Low,629,10932.345692431898,45719.76324624826,4897.269670716676,6876445.440539664,316,275,272,5,9838.37517975812,Daily,Credit Card,8,61.11815673946142,1,869934.7213157597
cust_17965,74,Rural,Low,316,3174.881822284399,45229.49606885875,1160.9010088565456,1003262.65584187,87,34,955,9,7555.499884091966,Daily,Credit Card,11,91.04236756076531,5,117697.9669006326
cust_17966,48,Suburban,Low,779,13998.5377341739,12847.306492828862,3922.251939757394,10904860.894921469,159,4,3440,0,3524.490158116674,Monthly,Debit Card,2,91.63976617805568,10,719981.2427672064
cust_17967,38,Suburban,Low,387,15540.23993170923,99228.31980688688,1066.2260286134483,6014072.853571472,292,209,187,47,175.609849500562,Daily,Wallet Balance,12,99.50728272970962,4,364073.8868377557
cust_17968,43,Rural,High,945,17808.881358565475,32018.319844906044,6792.286344547259,16829392.883844376,179,85,2969,10,2639.4043544267897,Daily,Credit Card,10,36.8615621729893,7,1673171.5486203982
cust_17969,57,Suburban,Middle,934,13350.181231439508,15451.781359580487,3140.836249913789,12469069.2701645,33,21,3401,17,2077.6050451959736,Weekly,Wallet Balance,1,36.6748798008456,1,1801791.93798676
cust_17970,65,Rural,Low,657,9625.862735109396,69749.19642454066,5594.453852806032,6324191.816966873,330,52,849,22,2099.289766137744,Daily,UPI,7,98.14711731458912,7,361948.3906059443
cust_17971,62,Rural,Middle,237,3962.802784517789,76459.57995944242,5616.739714903622,939184.259930716,114,220,3644,33,9495.86967183498,Weekly,Wallet Balance,9,97.52693175028624,6,53125.32770477816
cust_17972,30,Rural,Low,524,3376.9756523462056,7408.727929396163,1025.2950823918284,1769535.2418294118,128,74,2105,29,2427.488178750763,Monthly,UPI,11,28.1723521974243,10,185265.51922922028
cust_17973,66,Urban,Low,257,10227.678484295224,30578.5492575368,4050.498765250056,2628513.3704638723,230,22,4924,1,1622.4570033598495,Daily,UPI,16,51.92552778916934,7,391507.01410107967
cust_17974,40,Rural,Low,123,16818.406333788298,23464.753536662545,6994.089955687562,2068663.979055961,121,44,3059,46,8316.532526454297,Weekly,UPI,7,60.01629600751691,10,202625.8231128308
cust_17975,37,Suburban,Middle,925,15263.655877301184,79931.69755635393,2798.481507095265,14118881.686503597,167,88,1299,3,8199.149483615376,Daily,Credit Card,8,92.43664574943286,6,1752773.5383633864
cust_17976,54,Suburban,Middle,723,17735.233464761455,22456.58013540308,849.747472169427,12822573.795022532,244,356,3296,17,4314.620476889523,Weekly,Wallet Balance,18,21.090992578361284,3,1258524.3589041403
cust_17977,71,Urban,Low,722,16408.814000663166,27346.961872854845,5397.821808499722,11847163.708478805,181,174,3861,48,6288.111966362405,Monthly,Credit Card,10,34.90086061380788,7,1143999.6337937326
cust_17978,70,Rural,Low,443,4903.864559092723,98749.16062165078,4240.301052847979,2172411.999678076,342,55,1595,14,9811.4957483134,Weekly,Debit Card,16,34.09189052571357,4,157428.1639382963
cust_17979,45,Rural,Low,539,4806.163798459623,71700.54362677726,5057.851622641506,2590522.2873697365,161,89,464,46,9498.955037781352,Daily,Credit Card,18,93.63281960817838,10,290440.1689304238
cust_17980,34,Urban,Low,621,9702.252713675092,41827.66212863276,3817.946370337276,6025098.935192232,205,27,802,35,2712.500911094339,Weekly,Wallet Balance,11,24.40405343388377,4,892731.3180615682
cust_17981,45,Suburban,Low,75,4631.9589124777885,76616.61180626723,2029.7146521330808,347396.9184358341,245,137,4322,39,4003.823853062148,Daily,Wallet Balance,1,59.93562913670527,4,34727.34076580897
cust_17982,58,Urban,Low,923,4562.011120251312,49315.04936569061,3382.8567380656505,4210736.26399196,87,321,3359,17,3072.893866546149,Daily,Credit Card,12,66.53702432007437,9,483657.39884725545
cust_17983,19,Rural,Middle,586,6087.799782761891,25203.397165592443,4182.322958488554,3567450.672698468,223,88,4824,3,1958.5336901352257,Daily,Debit Card,3,48.38598321516093,9,497762.2999579335
cust_17984,42,Suburban,Middle,819,1428.7765481923266,51357.39416003635,1815.262177825993,1170167.9929695155,325,50,337,48,2206.821433967792,Daily,Credit Card,8,11.284148914970334,4,110209.27458488736
cust_17985,67,Urban,Low,907,11855.510622921376,78342.3139667213,6007.706008984649,10752948.134989688,77,98,4684,34,6189.902073087791,Daily,Credit Card,18,18.65604178403922,8,1060079.7457891805
cust_17986,58,Urban,Low,901,8535.528770358096,21942.05039691704,2997.8945709074374,7690511.422092644,210,58,3187,11,5437.487458112305,Monthly,Wallet Balance,4,41.46843543280104,10,610041.0872834369
cust_17987,23,Suburban,Middle,564,5510.520507056654,51125.57016627032,5063.455050267854,3107933.565979953,291,35,2360,24,8197.448380641139,Daily,Debit Card,3,85.5889846370761,2,250590.34360719155
cust_17988,28,Urban,High,849,3550.254167221636,16335.50281559515,6619.756636955313,3014165.787971169,276,350,4156,20,3801.63982131272,Monthly,Credit Card,18,33.597639018888515,1,232780.5079365525
cust_17989,74,Suburban,Low,306,9661.155086103628,85054.73612894019,3025.4151076021235,2956313.4563477105,91,76,3337,37,6935.003220307157,Monthly,Wallet Balance,8,32.28263215531655,8,301364.1718585227
cust_17990,55,Rural,Low,329,12437.209407416763,82786.51517621732,3337.174757018636,4091841.8950401153,65,153,30,20,9969.546045505293,Weekly,Wallet Balance,3,99.44056601696906,8,564604.0103827944
cust_17991,23,Rural,Middle,867,19492.2693339615,68978.29913515621,1448.595168699531,16899797.51254462,306,156,2322,11,4462.200750263691,Weekly,Debit Card,19,85.44188184236205,6,1683666.6753210758
cust_17992,62,Urban,Middle,988,5822.653457466434,92402.1261064888,2757.51828647015,5752781.6159768365,182,68,1967,48,5902.153789783714,Monthly,Wallet Balance,8,29.46549192683448,8,770516.8878184475
cust_17993,28,Rural,Low,809,1500.3632675587878,42995.22758215647,3798.03529932451,1213793.8834550593,83,67,327,35,6819.814350050223,Daily,Debit Card,18,26.327172968009243,5,169654.4944255499
cust_17994,31,Suburban,Low,605,14984.287029906583,17537.79757681836,1761.2093959155934,9065493.653093483,145,23,1339,30,6256.625003847759,Weekly,UPI,17,70.43636509822363,4,1288462.032939771
cust_17995,19,Urban,Low,82,5468.221943459211,97685.06782545127,377.7510252081093,448394.1993636553,56,15,2768,36,2166.760363341146,Monthly,Debit Card,8,58.47937015867269,8,42520.3002213396
cust_17996,57,Urban,Low,343,10201.009594323928,53742.1696667232,1952.9612942223905,3498946.290853107,107,195,389,15,5822.083488762582,Monthly,Debit Card,8,19.10324793066407,6,407594.5666754423
cust_17997,20,Urban,Middle,673,16356.27878728354,50173.93216378886,4841.502999183823,11007775.623841822,161,75,4814,10,303.78626724810954,Weekly,Debit Card,8,21.264350073533045,10,747609.0656071347
cust_17998,72,Rural,Low,357,1702.56020518699,11053.737962195051,6036.149280916217,607813.9932517555,139,67,2914,34,8415.511722360226,Daily,Credit Card,11,58.59419392164052,5,69129.09679508457
cust_17999,70,Urban,Middle,340,3688.8658725628575,59185.80059061098,1091.0366048099618,1254214.3966713718,293,106,4800,14,4430.023132800551,Weekly,Wallet Balance,1,58.7697569317501,7,66528.52005836456
cust_18000,52,Urban,Low,834,2865.344934364128,66250.40293396948,4767.864591830784,2389697.6752596823,248,209,1828,19,4772.782561931086,Monthly,UPI,7,76.61190727178494,4,276991.3265518054
cust_18001,50,Rural,Low,875,5440.801179747926,49952.86849702709,2512.0686373138947,4760701.032279435,155,56,433,19,846.3287824483057,Daily,Credit Card,11,34.627529210390264,7,398667.1686970667
cust_18002,41,Suburban,Middle,353,4287.605790924877,91488.84201024742,2247.362250196088,1513524.8441964814,322,332,4632,26,1552.1890964066597,Weekly,Credit Card,10,47.237643562628094,4,164802.35690134318
cust_18003,36,Rural,Middle,92,7015.434703674051,75525.85485875938,3142.365788752258,645419.9927380127,160,109,3333,15,3764.539310315612,Daily,UPI,19,98.08348973312523,10,38228.68976564863
cust_18004,35,Rural,High,865,15179.78735541944,8668.976932880112,6120.668810620771,13130516.062437816,206,38,4566,14,8768.141428606483,Monthly,Debit Card,15,93.01100778607017,4,1259707.327471542
cust_18005,66,Urban,Low,605,1804.5311546059668,56544.09042191712,4148.195977459834,1091741.34853661,313,329,54,34,1401.1617401636877,Daily,UPI,4,65.7288990858679,9,125737.85035816886
cust_18006,69,Rural,Low,850,2401.5138004256933,99398.95023452726,4556.597223211568,2041286.7303618395,131,55,2005,39,3529.674080751909,Daily,Credit Card,16,77.73200454426045,6,126761.93762232264
cust_18007,41,Urban,High,648,11722.15274256612,23976.0309981959,978.5919730704744,7595954.977182845,147,85,4332,38,8650.316647285095,Weekly,UPI,18,90.22083375509688,6,632209.6326010687
cust_18008,62,Suburban,Middle,791,10884.935321921985,63631.60413217047,1020.530079616432,8609983.83964029,244,46,2917,30,7609.238757788002,Daily,UPI,13,60.9754902629412,8,454869.395245544
cust_18009,52,Suburban,High,529,10007.42639348218,30982.033921769264,3615.865640329918,5293928.562152074,342,55,4320,14,3559.346155279115,Daily,Credit Card,12,97.64607143933829,6,307494.347231762
cust_18010,18,Urban,Low,132,10802.269760211337,40290.92681313403,5084.619075097553,1425899.6083478965,170,20,3607,37,973.6016048944828,Daily,Debit Card,12,34.00449373002142,3,99904.63676059995
cust_18011,53,Rural,Low,253,15098.738888512558,8195.276037546759,1529.6448607711498,3819980.938793677,279,211,2798,22,5583.0618042637525,Weekly,Wallet Balance,17,25.346002517253453,6,542351.4500860797
cust_18012,42,Suburban,Low,691,11946.16673099552,70352.12007917083,3925.056047482743,8254801.211117904,198,15,682,33,2484.116808862704,Weekly,Debit Card,0,57.374409325033504,10,1199829.6577305358
cust_18013,62,Urban,Middle,187,9682.489677272151,77743.89475440847,6431.7526642993225,1810625.5696498929,143,262,409,42,5933.356965478426,Daily,Credit Card,11,48.33691267141321,1,133874.70523486254
cust_18014,66,Rural,High,132,2553.268898218957,78427.09047218571,3686.6289575336527,337031.49456490227,139,53,1259,9,139.44536452924484,Daily,UPI,8,52.90328875996444,5,40627.5353364098
cust_18015,60,Suburban,Low,973,19520.65116549173,97201.55745873568,3468.851822248362,18993593.584023457,357,350,4559,41,2833.5580274275453,Monthly,Credit Card,4,18.683843160203526,6,2339794.794073245
cust_18016,51,Suburban,Low,736,5547.339319057083,84598.37868835729,4179.920114267223,4082841.738826013,186,79,2578,42,1967.3229772383029,Monthly,UPI,5,97.32239321275568,4,460657.31507183873
cust_18017,42,Suburban,Low,697,17514.000370146714,24722.569221974096,4908.674529772379,12207258.25799226,335,39,4003,2,7249.5102429598755,Monthly,Wallet Balance,0,60.225135273905686,5,1339910.3960758396
cust_18018,33,Rural,Low,668,8200.576443641809,26902.86295095444,2254.222874020617,5477985.064352728,79,26,61,15,7426.429121519631,Weekly,UPI,17,86.57173505819607,2,542436.2877608154
cust_18019,51,Urban,Low,200,13994.793344192103,77959.0380594229,2475.303469154908,2798958.6688384204,332,194,1540,15,7606.073483749236,Daily,Wallet Balance,11,71.48323467246382,6,195501.63953343165
cust_18020,46,Urban,Middle,993,9628.464549922992,78806.10548482735,1264.50364580565,9561065.29807353,355,80,3375,39,9747.776349275862,Monthly,Wallet Balance,16,26.21868924095792,5,610575.2321438197
cust_18021,36,Suburban,Low,670,7729.0922833032755,16689.01307935398,6652.007927173268,5178491.829813194,85,78,2458,46,6110.666251147091,Daily,Credit Card,2,47.30907800122292,6,450067.4343636647
cust_18022,40,Urban,Low,783,12671.795967960814,5630.0709628428485,523.1179031065046,9922016.242913315,174,2,2641,2,8439.999095487703,Daily,Debit Card,7,13.62237897416284,8,727080.6044699228
cust_18023,36,Rural,Low,909,11186.021906142829,43131.13950254128,3333.121079484398,10168093.912683832,58,293,331,36,5977.2495959284,Daily,UPI,3,54.7931204111582,10,1324795.9137051827
cust_18024,42,Urban,Middle,368,5416.215732296129,70994.02101841674,4848.261237799334,1993167.3894849755,85,58,3909,12,4000.512287520149,Monthly,Credit Card,4,25.718567568321365,1,218952.9155645761
cust_18025,33,Urban,Low,894,7388.594178942281,87333.12073492183,5033.298728332464,6605403.195974399,261,196,2490,8,7894.489808904811,Weekly,Wallet Balance,0,10.947776510932684,8,800342.3829263641
cust_18026,71,Urban,High,296,1653.158984173799,20706.36210423075,4458.909010438441,489335.0593154445,81,119,2816,45,4380.941369927277,Daily,Credit Card,14,75.18303361490915,5,48767.07655970493
cust_18027,68,Rural,Middle,86,4678.08894500317,82452.65348198636,2515.8606905519305,402315.64927027264,31,25,675,29,9486.525525048017,Monthly,UPI,5,88.9497587664448,4,24692.695398730066
cust_18028,26,Rural,Low,317,7380.827180245835,70023.17200595504,725.0772013587173,2339722.21613793,318,68,155,31,197.6634333091565,Daily,Credit Card,0,66.76019503982728,6,295285.26916384534
cust_18029,18,Urban,Low,635,19470.3048825406,20765.75135120331,6538.370351672057,12363643.60041328,216,72,4082,4,6325.035067487986,Weekly,Debit Card,12,25.272024285756025,5,1372039.7963510377
cust_18030,59,Suburban,High,164,11014.689760546911,87961.87446863706,1495.1087442844598,1806409.1207296937,266,26,789,18,9573.955668174209,Monthly,Debit Card,12,42.11464519202151,9,200783.23683994293
cust_18031,36,Urban,Low,130,14315.128230038625,93633.91864490458,6379.22589948049,1860966.669905021,196,48,2730,10,3344.208464430617,Weekly,Debit Card,5,23.706422469425046,1,145292.4068653739
cust_18032,50,Suburban,Low,754,13798.406959000808,30251.64965949915,1733.2115839184264,10403998.847086608,84,18,3405,18,1340.8240289102637,Weekly,Wallet Balance,12,36.5684161822123,1,1116841.7666262472
cust_18033,51,Urban,High,775,19636.870648326647,19125.66420318654,679.5829704349309,15218574.752453152,64,73,2430,1,2859.688044405484,Weekly,Wallet Balance,11,53.55963333874142,10,2135805.7363323723
cust_18034,33,Suburban,Middle,576,11557.640307248275,96924.49265514,768.4140104665811,6657200.816975008,316,30,2315,47,818.9867340519675,Weekly,Credit Card,15,41.85671572315837,6,587476.1209293804
cust_18035,61,Suburban,Low,385,12124.394118666169,7174.01445683977,2637.1544456552965,4667891.7356864745,188,299,2356,1,3405.385661531708,Daily,Wallet Balance,18,78.78449922582182,8,505642.3825487116
cust_18036,57,Rural,Low,133,6701.333357368694,95097.96188948335,1233.4167434055837,891277.3365300363,55,67,2321,5,6961.138999854026,Daily,Credit Card,17,48.22072445529108,5,55783.2744900301
cust_18037,72,Urban,Middle,936,12896.238883343582,25541.360097333083,3480.6462382983486,12070879.594809592,265,41,262,16,8024.818253953522,Daily,Debit Card,2,20.67314063340837,8,1060262.1264014237
cust_18038,35,Rural,Low,827,15396.764017074056,46622.37545913522,3285.9351338168026,12733123.842120243,253,19,1893,13,5827.510583277949,Monthly,Wallet Balance,16,61.879186680546205,4,1841134.137901412
cust_18039,51,Suburban,Low,859,2961.8142326997067,34293.42300779423,5886.4395338977865,2544198.4258890483,334,107,1705,44,7186.382933316791,Daily,UPI,3,52.45558547729316,7,195932.22602033205
cust_18040,42,Rural,Low,203,10122.3698591965,19602.269567554285,4931.066822596221,2054841.0814168896,345,70,872,30,504.4234412398385,Weekly,UPI,12,32.2158784524607,5,268436.4355959736
cust_18041,62,Urban,Low,866,9016.103873072349,38485.31259244968,4949.045717377139,7807945.954080652,270,45,1484,12,1952.705111573718,Weekly,UPI,7,64.19300698972071,2,1099686.4550582462
cust_18042,23,Urban,High,302,3158.105495053766,56228.54358884868,4216.902487371815,953747.8595062372,335,201,1352,7,3852.011068487217,Weekly,Wallet Balance,12,35.16234926297997,1,142359.7443790734
cust_18043,38,Rural,Middle,551,7484.467966155201,13913.549602873072,522.4048644054158,4123941.849351516,151,73,2168,24,8651.121956815108,Weekly,UPI,1,67.70311208542391,2,382138.5196220417
cust_18044,23,Urban,Middle,968,11168.394163032412,81871.84848292745,5281.31411209636,10811005.549815375,217,76,2541,49,3191.3228822898964,Monthly,Debit Card,13,31.676096704259297,4,790323.0668261423
cust_18045,49,Urban,High,497,13347.518148823285,81036.24550042393,2638.1464413660765,6633716.519965172,177,24,1582,9,558.4694704530302,Daily,Debit Card,11,11.233999877158643,1,681287.7705495815
cust_18046,58,Urban,Low,322,6488.993322968877,80760.75827150341,5886.0656018436575,2089455.8499959784,204,258,1688,15,2138.146848409864,Daily,Debit Card,11,83.70319856633056,2,222216.6084903401
cust_18047,65,Rural,Low,979,10049.692237862608,70212.63228756629,1877.019681818508,9838648.700867493,31,48,441,30,7576.2821188582575,Daily,UPI,10,60.64704927987115,2,1303180.368670426
cust_18048,60,Urban,Low,922,14947.509909214576,48249.92544400541,4756.749764520165,13781604.136295838,260,10,4683,37,7793.221383958899,Daily,Debit Card,15,61.436430961572576,5,880246.8241987221
cust_18049,56,Rural,Low,874,9022.70721476834,84203.79919727235,4305.501260969218,7885846.105707529,92,7,1197,38,5966.999836482708,Weekly,Debit Card,5,10.34257125191992,6,728580.2233052391
cust_18050,48,Suburban,Low,903,18874.68921566139,85925.6539761114,961.8018798755538,17043844.361742236,234,89,2385,6,9890.769081569664,Daily,Debit Card,2,24.097737120843348,1,2496933.691505866
cust_18051,59,Urban,Low,556,1583.4170342302627,32118.414680020465,1126.9096038381729,880379.8710320261,336,0,4063,30,6438.549860997799,Daily,UPI,5,47.11571425907839,9,130435.8970599675
cust_18052,27,Suburban,Low,181,5944.317911281642,50690.27384046573,6999.229778434224,1075921.541941977,99,48,1537,48,2389.7543219440363,Daily,Debit Card,7,96.88733900268488,5,117655.80054892498
cust_18053,47,Urban,Low,760,3534.4335063404665,24281.472700646824,2481.408865102896,2686169.4648187547,71,67,1776,39,5998.314623585248,Weekly,UPI,11,75.0367228234703,1,283248.89861786005
cust_18054,74,Suburban,Low,374,11284.522771838056,29300.090282141915,2970.873167838221,4220411.516667433,293,40,3339,29,461.1141259634033,Daily,UPI,6,22.578098314751497,9,267994.13549219334
cust_18055,69,Suburban,Low,400,4370.096651418378,27700.60537801478,6017.240550025018,1748038.6605673514,311,179,1971,6,6622.183672683634,Daily,Wallet Balance,14,50.55990198848898,8,254436.723396792
cust_18056,35,Suburban,Low,132,15094.968101378052,83559.98290181729,4491.019229383719,1992535.789381903,103,27,684,27,9388.743975991822,Daily,Debit Card,8,58.75744196324055,10,136381.95950077352
cust_18057,41,Urban,Low,867,18448.650353227087,28827.469303492675,4818.212274266751,15994979.856247883,213,1,3197,6,6552.212023828521,Weekly,Debit Card,11,46.06337368280677,8,859882.6767255344
cust_18058,69,Suburban,Low,175,4936.793456458177,56899.8143157621,4527.972750249723,863938.854880181,94,351,1640,25,6345.921560012717,Daily,Credit Card,12,25.27698182428628,5,87828.49758168576
cust_18059,26,Rural,High,263,18228.499045239056,64683.38744497082,2399.136418463802,4794095.248897872,351,310,3730,27,5784.760231074592,Daily,Wallet Balance,7,68.76916588441114,8,553477.3401685811
cust_18060,48,Rural,High,884,13003.34931343272,75744.8568563871,5838.500339057257,11494960.793074524,200,46,622,12,6572.710078450006,Daily,Wallet Balance,12,53.99893147849989,1,1328079.2156297795
cust_18061,32,Rural,Low,776,4727.242291190778,7755.691157762831,429.4452422330208,3668340.017964044,64,136,4599,6,8974.78216245471,Daily,Wallet Balance,7,94.8950786650995,8,483221.1311286302
cust_18062,21,Urban,High,799,14994.36409054964,50196.0076579864,2698.690268977984,11980496.908349164,276,4,274,36,435.9941296647541,Daily,Credit Card,13,73.48736097435042,10,1476030.6431390531
cust_18063,57,Rural,High,649,2726.5998417563314,32797.82671037993,6690.8132952904925,1769563.297299859,222,54,4141,24,467.6336977883755,Monthly,Wallet Balance,4,21.901521329336788,2,124845.016979671
cust_18064,26,Urban,Low,945,14150.816280710304,84227.52224267767,2774.1607727608407,13372521.385271238,225,52,3413,0,364.6228463369183,Daily,Debit Card,8,35.352304330191664,4,1917860.72850954
cust_18065,62,Urban,Low,511,17363.965113709957,8491.157930776202,314.1371272810014,8872986.173105787,117,35,2852,31,9745.60974007222,Daily,UPI,10,50.87504999070344,4,627502.0073075178
cust_18066,26,Rural,High,674,19057.14438179704,24664.439833217893,1505.7190663095282,12844515.313331202,340,129,2150,1,187.94325639153288,Daily,Debit Card,0,60.27093978494218,7,1113840.9743404123
cust_18067,43,Rural,Middle,154,2036.0912299767465,34997.08017031955,6620.169584814637,313558.04941641894,285,83,3467,24,2914.27380451612,Daily,Wallet Balance,4,61.01244550322203,4,34143.80902037427
cust_18068,21,Suburban,Low,420,2176.776175910827,12394.93448616139,5974.9018726038985,914245.9938825474,182,26,4051,15,9350.839042249392,Weekly,Credit Card,18,50.796057045781424,6,71185.51597889408
cust_18069,34,Urban,Middle,112,18677.69287833577,42564.69398844293,1528.7041647354072,2091901.602373606,344,3,2368,1,9015.777007912444,Daily,Credit Card,14,88.82564446693318,1,158937.58588280712
cust_18070,33,Urban,Low,800,16002.2588718857,75657.99833452437,6846.997960769078,12801807.09750856,68,151,1977,27,1132.5284631536992,Daily,Credit Card,0,45.20893642403514,1,1454566.256506992
cust_18071,32,Suburban,Low,518,15711.076167340718,25169.84145343065,1280.382980037704,8138337.454682492,336,214,2750,8,7467.031375106811,Daily,Wallet Balance,8,79.64213504964559,1,1212288.9808555827
cust_18072,52,Rural,Low,75,15109.812856798631,76674.5272896566,6947.738500086822,1133235.9642598976,59,54,4834,39,7307.29403762181,Weekly,UPI,7,41.47749281584576,9,84669.88551711164
cust_18073,74,Urban,Low,689,14629.262702447182,55256.34988181696,5942.960753316132,10079562.001986109,228,36,3689,28,6888.319054699584,Monthly,UPI,13,35.754320025568845,2,1121936.8337042236
cust_18074,69,Rural,Low,50,12651.234687802742,37748.76692816854,6405.998642545881,632561.7343901371,312,56,3467,33,8188.858415063836,Daily,Wallet Balance,12,41.13432597639701,10,67462.5018079091
cust_18075,22,Urban,High,143,16442.060846016524,40036.57600018305,1150.0290861987792,2351214.700980363,162,223,927,26,7571.11534263338,Daily,Debit Card,13,70.91244407026991,10,121332.40539140864
cust_18076,72,Rural,Low,932,1649.2756148023495,16048.98679200192,2251.855342332178,1537124.87299579,183,17,3480,1,9430.571951790907,Monthly,UPI,3,44.37066664297527,10,83988.74484412579
cust_18077,22,Rural,Low,501,15065.74006241822,28729.19574475361,4973.78167632422,7547935.771271528,275,28,199,36,9582.522636835012,Weekly,UPI,3,27.49935526723671,7,1090029.0697435157
